basename,mags_and_gtdb,gtdb,mag_only,gtdb_reps,mags_and_gtdbreps
SRR8960781,0.906329032,0.841640047,0.399499491,0.631229324,0.895661619
SRR8960782,0.840412585,0.77238763,0.449621792,0.653778563,0.817586515
SRR8960783,0.87112306,0.812872521,0.467047543,0.646960994,0.859371872
SRR8960784,0.882743426,0.835967925,0.427576525,0.684126329,0.854653469
SRR8960785,0.873345337,0.816621333,0.472020466,0.66240154,0.848126141
SRR8960786,0.835861423,0.76055302,0.492976049,0.607248173,0.798738038
SRR8960787,0.879523918,0.816936499,0.466841371,0.66714984,0.846691095
SRR8960788,0.874739659,0.819011954,0.428962413,0.661702576,0.851225737
SRR8960789,0.83153829,0.787390308,0.390789976,0.659966108,0.814157214
SRR8960790,0.835864375,0.765857894,0.424844324,0.654295257,0.826533323
SRR8960791,0.868125388,0.820756265,0.461223747,0.661094886,0.832226344
SRR8960792,0.830369466,0.734275687,0.351813022,0.596704621,0.818993578
SRR8960793,0.772735326,0.680713958,0.459115763,0.58137857,0.760224741
